"","ID","NP.1","NP.2","NP.3","NP.5","NS.3","NS.6","NP.4","NP.6","NS.1","NS.2","NS.4","NS.5","logFC","logCPM","PValue","FDR"
"201","GB54691",539,879,717,1959,715,741,572,798,770,517,673,401,1.27105506209854,6.81602100114489,0.000320555732734989,0.0137776001834148
"202","GB41174",20,7,39,59,47,116,50,106,244,164,248,188,-1.25423662016532,3.48701091908971,0.000327980970265731,0.0137930611010267
"203","GB53605",8,11,12,18,19,39,21,33,110,66,119,94,-1.35543915854515,2.32761053815223,0.000331794582949288,0.0138847043455872
"204","GB42484",69,24,108,172,163,215,156,181,591,454,557,346,-1.07135164374583,4.73352852105767,0.000335470469377178,0.0139015689627275
"205","GB52690",147,170,171,441,199,141,209,214,243,132,189,116,1.11892350890623,4.78046612680906,0.000334543645118676,0.0139015689627275
"206","GB43543",60,18,82,58,94,115,119,139,618,242,366,274,-1.11684712229809,4.23425762977598,0.000346706843656655,0.0139244922437321
"207","GB46523",69,52,149,152,165,282,265,326,555,584,765,553,-0.889941003051801,5.11067416048543,0.000344131667208891,0.0139244922437321
"208","GB47610",8992,12333,6707,23992,9267,4940,6275,9650,11311,3419,5957,5307,1.58149171902628,10.4323414715156,0.000344773227774793,0.0139244922437321
"209","GB52783",771,1259,847,2614,828,964,744,1070,995,724,921,691,1.31305935650719,7.24776019891327,0.000340425848272768,0.0139244922437321
"210","GB55392",6,4,33,35,29,64,29,60,219,99,123,154,-1.44301400277275,2.89473995017442,0.000347497628684073,0.0139244922437321
"211","GB55503",65,26,123,188,260,247,251,226,865,539,725,340,-1.16181097637309,5.05696883609353,0.000341206156276022,0.0139244922437321
"212","GB55569",10,19,40,35,61,67,80,87,225,171,195,214,-1.13608801075318,3.422857048174,0.00034422868795937,0.0139244922437321
"213","GB40252",593,953,661,2074,743,597,859,909,882,481,636,605,1.37463371264983,6.91855783980901,0.000367037346521108,0.0141401623709623
"214","GB46672",11,8,33,24,38,54,42,65,95,116,219,145,-1.22626514375239,2.9222349419452,0.000363592258529275,0.0141401623709623
"215","GB47181",3104,5503,3178,11042,4076,2147,2465,3644,4787,1827,2841,2170,1.52411565652248,9.21578279623655,0.000359380089900798,0.0141401623709623
"216","GB47281",34,18,101,113,65,201,85,130,419,345,468,316,-1.25496395967067,4.30520798661386,0.000367002897099659,0.0141401623709623
"217","GB48922",950,761,839,1737,1064,603,671,889,793,485,518,254,1.33364819981181,6.89462626220904,0.000361355027538714,0.0141401623709623
"218","GB49844",18,6,27,23,15,46,42,68,123,141,170,160,-1.16180747569386,2.88932776765391,0.000366080714124686,0.0141401623709623
"219","GB50601",5867,12560,5289,19196,7787,4378,4221,8266,8580,3311,4613,3809,1.63697073407904,10.1847485139564,0.000369525137887419,0.0141401623709623
"220","GB51406",187,79,373,316,486,783,509,713,1516,1393,1630,1601,-1.17218274938689,6.382137733516,0.000361830501447529,0.0141401623709623
"221","GB52046",22,7,26,39,24,53,58,104,177,121,217,265,-1.11634319073705,3.26964330149432,0.000354548475970848,0.0141401623709623
"222","GB54688",346,186,352,715,328,329,308,423,402,304,321,236,0.93267515915119,5.57393894117743,0.000368449433969648,0.0141401623709623
"223","GB51652",880,144,762,477,553,2014,1013,1458,6347,3956,9256,3569,-1.6438784850048,7.93538491713145,0.000372509072560587,0.0141722605777606
"224","GB54649",129,80,192,171,222,382,278,408,854,648,1002,833,-0.95007362431377,5.52274805158294,0.000373700573209931,0.0141722605777606
"225","GB40686",260,289,295,816,290,323,277,365,439,277,313,236,1.0249426747408,5.58342030046232,0.00037619143493509,0.0142033166212159
"226","GB40462",11667,10049,9980,25812,11425,7334,8990,11391,11899,6209,7726,6652,1.33275178472549,10.6144417510038,0.000382090947227651,0.0143480129258894
"227","GB47046",335,219,330,415,266,334,438,443,226,287,251,260,1.09170103616768,5.46707477383417,0.000385090870759599,0.0143480129258894
"228","GB49494",42,15,92,90,58,140,93,155,346,295,414,377,-1.09071540791662,4.19648571251447,0.000384880023726229,0.0143480129258894
"229","GB42723",535,712,387,1238,589,383,520,694,655,293,387,413,1.38045045657349,6.40509092740409,0.000386800305629449,0.0143487711629789
"230","GB41741",108,386,120,496,178,134,69,216,210,130,131,116,1.57958862813231,4.93586867108504,0.000388678975580998,0.0143557734676547
"231","GB51963",725,3104,667,1783,996,840,983,1055,970,656,807,694,1.85004566946418,7.63028226545527,0.000391124850754201,0.0143835740569564
"232","GB54469",178,400,246,666,279,248,277,406,358,234,251,151,1.30573258261539,5.49058716982373,0.000394070942327115,0.0144294510994347
"233","GB43537",423,383,672,1464,509,555,547,598,636,338,542,502,1.05994544216397,6.33743886080673,0.000398655939390927,0.0144725735261792
"234","GB53124",13,3,63,29,48,66,71,78,241,247,176,231,-1.38768001278123,3.45525743448641,0.000397401748143325,0.0144725735261792
"235","GB41845",5,7,35,38,38,58,43,56,139,144,278,94,-1.39017644643624,3.01473905567487,0.00040258777031121,0.0145531196118882
"236","GB44552",399,2444,213,46973,808,452,160,1010,3811,358,819,296,3.56189446884855,9.30150900258449,0.0004151875862668,0.0146899602587572
"237","GB47239",17,7,32,20,24,54,42,61,148,117,132,152,-1.13510230268552,2.85590253815214,0.000414214833146425,0.0146899602587572
"238","GB47277",13,3,15,20,23,43,27,56,106,83,133,81,-1.17807269517682,2.43958686992324,0.000415086954793763,0.0146899602587572
"239","GB48267",349,701,264,415,400,255,350,399,333,274,240,214,1.50142200337911,5.85399048999119,0.000416748725410298,0.0146899602587572
"240","GB49150",14,5,41,39,54,75,52,63,154,125,204,147,-1.22562296630221,3.11863905876045,0.000414130685250514,0.0146899602587572
"241","GB49164",25,19,54,55,54,90,68,85,274,190,261,162,-1.03743443678633,3.57037669913665,0.000414782279028225,0.0146899602587572
"242","GB49391",36,12,29,54,86,124,72,78,159,188,409,149,-1.32476353284788,3.63090812526121,0.000427510773180355,0.0150070413973848
"243","GB42241",19,19,43,47,58,98,72,66,190,176,207,176,-1.08429699790381,3.41396669202533,0.000436591257396602,0.0152337798544294
"244","GB55668",12,5,28,40,27,46,26,38,209,89,115,121,-1.32940035381546,2.73712102136689,0.000437556478455654,0.0152337798544294
"245","GB43990",437,497,323,1108,432,401,332,559,598,323,380,333,1.18293151105269,6.09705065209052,0.000443798206547406,0.0152392307918549
"246","GB44041",2,5,4,9,8,27,4,35,116,32,76,73,-1.81024541845461,1.80156510293795,0.000442202992127728,0.0152392307918549
"247","GB45476",3988,5063,3440,9273,4590,2223,2635,3835,4736,1963,2592,2485,1.41661413481568,9.21883759479097,0.000446682574122644,0.0152392307918549
"248","GB48379",315,220,342,458,374,251,401,407,268,211,206,261,1.08047963149978,5.44958862922141,0.000444236706570896,0.0152392307918549
"249","GB52684",2223,2442,2032,5731,2415,1612,1751,2490,2682,1441,1825,1533,1.29543558734976,8.41869604789558,0.000445894555393331,0.0152392307918549
"250","GB48305",11,0,24,25,34,93,30,71,131,137,224,151,-1.74386972441582,3.00642619565224,0.000453077269140105,0.0153955656053808
"251","GB43376",337,322,463,848,442,309,494,471,534,355,372,309,1.03075885104676,5.9087817165472,0.000460626661768907,0.0155465202872164
"252","GB43629",2935,5070,2460,10837,3197,2765,2246,3917,4618,1893,2888,2087,1.48467528835511,9.13137787067395,0.000461179883740852,0.0155465202872164
"253","GB51800",2172,4375,2027,9213,2554,2087,1844,2988,3694,1556,2641,1856,1.50529377429924,8.85526598191609,0.000464808810598817,0.0155577912152963
"254","GB52632",242,507,218,757,354,211,273,398,420,200,260,213,1.38260203478779,5.67615083744843,0.00046517704163452,0.0155577912152963
"255","GB51734",73,27,104,67,109,334,98,187,387,401,741,313,-1.34309971591308,4.63366859646057,0.000469799677660665,0.01565077749697
"256","GB40349",202,389,250,629,233,324,317,377,307,285,273,257,1.17093185470771,5.52937716524743,0.000471782966225314,0.0156554542893908
"257","GB46793",737,800,832,2105,928,565,704,900,1083,456,645,538,1.25030007777449,6.93888419537306,0.000486496935790828,0.0160809006597007
"258","GB44548",135,20,273,154,664,1400,299,161,1411,675,876,887,-1.9439571891871,5.97116256056986,0.000492174103458055,0.0161394336538511
"259","GB45933",48,105,112,259,86,94,81,83,120,78,80,66,1.13395229558808,3.83434806453654,0.000493967363154948,0.0161394336538511
"260","GB51337",91,24,111,135,135,229,209,287,468,428,679,654,-0.98238091714127,4.91262010734583,0.000493666497535125,0.0161394336538511
"261","GB50918",2417,3797,2003,6178,2760,1629,2093,2788,3269,1551,2047,1647,1.4348845297519,8.67641844215045,0.000502503877691745,0.0162310663155566
"262","GB53036",16,6,29,22,22,61,42,32,129,117,188,81,-1.29047218001406,2.73385916122039,0.000500745966968424,0.0162310663155566
"263","GB53201",662,1087,680,3401,891,671,583,1056,1189,464,837,540,1.43601508992427,7.17072502048402,0.00049902130258387,0.0162310663155566
"264","GB44640",13,1,40,26,23,65,29,38,160,138,249,87,-1.60870440641727,2.89673818096435,0.00051434908571167,0.016550740466366
"265","GB45639",20,10,22,31,28,43,71,79,119,166,195,159,-0.952816589013082,3.07285708799236,0.000518289009536419,0.01657501619387
"266","GB53090",355,544,499,1277,536,543,487,560,505,441,455,361,1.09938505745929,6.28140089545063,0.000519005804304817,0.01657501619387
"267","GB41505",7,6,18,25,34,41,32,58,99,70,121,115,-1.12307734698951,2.51264915634386,0.000564506530916147,0.0166626454767958
"268","GB41633",9552,10212,6194,26923,9265,5046,5330,10200,12375,4330,6137,4622,1.48725615837276,10.4063179316326,0.000566735196480704,0.0166626454767958
"269","GB41847",60,23,108,112,137,192,128,284,516,345,455,460,-0.967834478522237,4.62742416566205,0.000546824236679293,0.0166626454767958
"270","GB42330",122,123,147,335,128,147,152,204,200,141,171,141,0.940612146651853,4.4960155623648,0.00056045746287279,0.0166626454767958
"271","GB43080",18,4,39,32,55,90,71,79,159,157,201,159,-1.19154112070897,3.24704801107217,0.00058059365051578,0.0166626454767958
"272","GB43546",14,4,42,33,61,50,83,53,243,151,194,126,-1.22734320507965,3.20550667743425,0.00053741687544769,0.0166626454767958
"273","GB44158",9,6,16,14,20,17,36,33,108,67,66,156,-1.24280188550901,2.32463306433902,0.000576765133307441,0.0166626454767958
"274","GB44315",5,8,25,10,24,39,25,64,200,58,113,142,-1.40796055589651,2.63798440713916,0.000527892229446976,0.0166626454767958
"275","GB44561",64,129,31,2083,79,89,63,98,284,68,98,60,2.42406252545604,5.09309317712257,0.000570957105178953,0.0166626454767958
"276","GB45288",746,1018,419,1857,669,673,515,847,931,362,651,451,1.38223736526289,6.83973724929021,0.000576289301219813,0.0166626454767958
"277","GB46251",17,7,21,23,33,73,40,73,97,113,188,129,-1.19002573113637,2.87530160009235,0.000550685726515959,0.0166626454767958
"278","GB47098",85,77,183,170,172,264,195,383,797,560,773,793,-0.920762471193655,5.29206501235138,0.000563570794401428,0.0166626454767958
"279","GB47452",22,12,87,40,61,277,57,123,279,225,368,320,-1.57596791239482,4.03304847661413,0.000536960645232356,0.0166626454767958
"280","GB47877",166,135,197,287,190,168,225,269,202,184,158,139,0.966386314066521,4.72775483550223,0.000528158754170911,0.0166626454767958
"281","GB48238",38,7,61,70,80,127,146,179,323,273,392,317,-1.03190676534593,4.11941953382052,0.000556384825954597,0.0166626454767958
"282","GB48333",209,141,273,495,252,281,259,323,302,195,243,188,0.844686809319213,5.13407450125581,0.00057554882556557,0.0166626454767958
"283","GB49187",26,7,63,50,46,122,58,88,260,184,241,216,-1.23320780065442,3.57912318674231,0.000538931050326755,0.0166626454767958
"284","GB50355",471,444,541,927,556,467,500,676,566,418,438,422,1.0198643346049,6.2309618872313,0.000539614122482761,0.0166626454767958
"285","GB51219",18,9,21,33,27,60,21,29,134,87,125,122,-1.32121513561064,2.65283693168146,0.00057197681940465,0.0166626454767958
"286","GB51546",33,8,28,38,18,70,55,121,171,161,299,333,-1.24474277283898,3.51710183426371,0.000570943275048477,0.0166626454767958
"287","GB51623",270,296,404,679,343,361,419,404,428,324,361,318,0.923627511222853,5.7135902873744,0.000571208304589867,0.0166626454767958
"288","GB51642",47,38,117,138,58,115,206,404,400,921,594,878,-1.06561133088544,5.05741986758646,0.000555821599337568,0.0166626454767958
"289","GB51962",54,52,139,78,142,340,157,289,509,465,557,656,-1.15436189681744,4.93114670587711,0.000529690198343428,0.0166626454767958
"290","GB52195",29,17,53,51,70,85,110,103,280,167,314,184,-0.924266916868714,3.69471242088078,0.000569169949626942,0.0166626454767958
"291","GB52239",192,56,294,275,257,898,520,881,1516,1307,1989,2002,-1.27502963898082,6.42455299535421,0.000546000136551658,0.0166626454767958
"292","GB52993",39,28,65,95,112,133,129,169,386,202,324,385,-0.923594818472544,4.20492814249733,0.000543648339917683,0.0166626454767958
"293","GB55463",149,77,210,255,210,522,257,583,938,797,1349,1120,-1.03691421141276,5.80986459917561,0.000541716469540217,0.0166626454767958
"294","GB55591",1002,364,919,796,1441,1946,3224,3164,6508,6022,7585,10119,-1.19571194997761,8.51051219151999,0.000551489882648185,0.0166626454767958
"295","GB55808",125,65,211,185,329,453,451,495,993,778,1021,850,-0.931576909567281,5.7168753817629,0.00057524237967532,0.0166626454767958
"296","GB55809",47,21,107,78,137,175,264,218,500,364,547,397,-0.936100291190512,4.63433218658894,0.000579567910991971,0.0166626454767958
"297","GB51611",4,9,15,11,20,33,32,35,82,73,101,83,-1.20002320479427,2.20479042605631,0.000584203954962411,0.0167098067252717
"298","GB51273",70,20,105,105,99,221,109,173,377,348,590,347,-1.0936444078394,4.49171940951732,0.000586714337324988,0.0167252962938784
"299","GB40061",5,7,10,15,13,42,19,32,86,64,63,85,-1.33463161809611,2.04331716329846,0.000593762150331427,0.0168212105908238
"300","GB42031",35,16,75,78,72,107,96,123,256,234,302,308,-0.953695514180849,3.92195740680003,0.000596019351128658,0.0168212105908238
"301","GB55469",46,12,50,32,31,128,99,118,347,201,396,239,-1.19652576770668,3.86049748490806,0.000595712714531527,0.0168212105908238
"302","GB41701",87,31,176,167,167,307,236,351,601,620,788,584,-0.948934774020392,5.16812691197044,0.000598686530911071,0.0168405366890382
"303","GB53729",145,85,451,342,344,812,562,555,1623,1529,1617,1518,-1.16831369921618,6.37101953566246,0.000600791392219983,0.016843969890788
"304","GB45635",243,279,390,828,308,352,349,392,445,348,401,254,0.942263803796843,5.68656096891248,0.000606350923790558,0.0169439180842131
"305","GB46626",13,4,15,20,48,16,33,41,110,101,113,77,-1.2485686734156,2.43768183148968,0.000609704189250382,0.0169446611539629
"306","GB50044",254,275,404,570,364,382,435,480,308,281,315,278,0.971232602386749,5.64348347822437,0.000610366840860819,0.0169446611539629
"307","GB42138",26,6,48,39,55,125,81,105,203,152,260,254,-1.20242581098736,3.57798199322835,0.000617512626126419,0.0170757796381847
"308","GB51163",50,9,50,49,60,300,111,253,340,330,1034,302,-1.60433754143468,4.56324171262494,0.000619771080488279,0.0170757796381847
"309","GB53946",13572,17430,10054,29653,13242,7533,11028,14771,17947,7043,9893,8211,1.44725306560665,10.9780502480013,0.000621218094212755,0.0170757796381847
"310","GB54230",19,17,63,58,50,109,70,103,275,184,243,216,-1.04719257565495,3.63825155924855,0.000623130275201562,0.0170757796381847
"311","GB51146",2966,5076,1265,7847,2618,1102,1248,2517,4151,675,1821,1161,1.83637620967165,8.78749436527475,0.000628943500413097,0.0171796624952066
"312","GB43686",187,197,279,491,269,243,310,322,244,232,258,256,0.911786175565306,5.22026287947428,0.000636011404069969,0.0173072920117969
"313","GB47370",9,2,12,16,18,36,34,38,61,62,104,102,-1.179017282342,2.18400044616466,0.000637690688604169,0.0173072920117969
"314","GB54280",123,98,181,331,120,234,143,172,128,109,163,143,0.867231836462446,4.4555966328835,0.000640440302797655,0.0173265616951149
"315","GB42018",147,115,206,242,194,144,170,159,108,147,115,145,0.941000972585378,4.48189217383555,0.000653181214621297,0.0175040202467127
"316","GB44204",32,13,146,109,150,89,272,77,672,730,780,334,-1.42988284830192,4.82226125262182,0.000652817944922748,0.0175040202467127
"317","GB54836",148,66,161,178,96,147,130,186,99,106,138,136,0.941720301651624,4.1682625380075,0.000650972186827276,0.0175040202467127
"318","GB51425",196,185,239,359,186,236,234,305,304,228,249,201,0.865485529898965,5.04401452818543,0.000660976594466986,0.0176572206603681
"319","GB47614",27,11,38,45,46,139,147,152,307,257,299,219,-1.02119695214501,3.86883943564763,0.000663481818163115,0.017668583214093
"320","GB50381",17,5,28,29,43,54,47,59,123,113,152,101,-1.03966739825548,2.81303987666733,0.000678494819256127,0.0179558052634916
"321","GB53186",222,227,269,483,213,321,331,324,335,221,271,279,0.911266774997519,5.31148366799493,0.000678305846722773,0.0179558052634916
"322","GB40827",59,62,101,101,73,77,85,71,62,44,22,51,1.20199934609602,3.30298756434143,0.000694922146006333,0.0180530997869229
"323","GB48275",9,7,43,27,20,35,29,27,266,141,158,70,-1.48020019497357,2.83252515260363,0.000693670966204589,0.0180530997869229
"324","GB51405",14,2,30,19,21,45,18,48,92,104,131,139,-1.37425972540683,2.57554284155833,0.000690017149371617,0.0180530997869229
"325","GB54838",333,420,319,939,456,179,148,287,496,224,292,131,1.27064300679277,5.71427649790462,0.000691048076411023,0.0180530997869229
"326","GB55038",81,74,127,189,95,118,92,121,113,100,111,78,0.844218921504011,3.88048123874543,0.000693462683567498,0.0180530997869229
"327","GB55911",53,39,68,74,83,138,157,163,354,271,398,418,-0.877970794012752,4.30997367971724,0.000692130879725468,0.0180530997869229
"328","GB43207",29,13,53,78,71,126,148,109,225,210,583,228,-1.11052229748313,4.00510159697017,0.000706875396701848,0.0181417926166558
"329","GB46748",508,456,888,1275,605,612,695,817,678,590,685,584,0.9805269572683,6.56377088251876,0.000707797967504839,0.0181417926166558
"330","GB50593",37,17,56,53,92,99,131,124,188,260,306,287,-0.946424696809192,3.89548699225768,0.000703815904484164,0.0181417926166558
"331","GB51091",714,900,672,2646,723,670,647,1107,1214,605,886,551,1.28636845046537,7.0451865487832,0.000706304467174074,0.0181417926166558
