"","ID","NP.1","NP.2","NP.3","NP.4","NP.5","NP.6","NS.1","NS.2","NS.3","NS.4","NS.5","NS.6","logFC","logCPM","PValue","FDR"
"198","GB42924",23,12,55,46,33,144,117,260,158,200,427,231,-1.39365364655925,3.88823957405175,5.76773521688641e-05,0.00247459144785101
"199","GB54312",222,281,261,587,261,239,281,306,258,182,250,261,1.21513900302984,5.33301702729363,5.97377908847612e-05,0.00255011323400023
"200","GB50601",5867,12560,5289,19196,7787,4378,4221,8266,8580,3311,4613,3809,1.85617242966769,10.1847485139564,6.04720566719239e-05,0.00255577174839798
"201","GB55911",53,39,68,74,83,138,157,163,354,271,398,418,-1.04707835390579,4.30997367971724,6.0240061665488e-05,0.00255577174839798
"202","GB43145",44,11,56,31,42,79,49,114,317,234,442,246,-1.46874629691541,3.81193228344923,6.33860314820784e-05,0.00260127699246501
"203","GB43442",245,191,260,461,256,169,226,304,237,184,185,219,1.15195850120543,5.10916063370152,6.30595545781086e-05,0.00260127699246501
"204","GB44710",376,86,225,488,204,371,612,867,787,1564,2923,4158,-1.7439343876484,6.73601644426164,6.33373769719119e-05,0.00260127699246501
"205","GB48415",59,64,64,136,88,74,65,92,79,61,55,40,1.22225015170209,3.36905414291142,6.26788554092143e-05,0.00260127699246501
"206","GB49386",11,19,57,84,21,48,242,198,226,243,129,87,-1.4853924612055,3.64576918169019,6.21901746475405e-05,0.00260127699246501
"207","GB50439",307,53,272,566,286,637,809,908,1678,2025,2127,1775,-1.35182329408186,6.60565374697487,6.22750305460906e-05,0.00260127699246501
"208","GB54688",346,186,352,715,328,329,308,423,402,304,321,236,1.04628331316302,5.57393894117743,6.48821382808575e-05,0.00264987386873021
"209","GB48239",82,61,164,190,167,280,337,373,660,528,672,524,-0.876600082515962,5.17763893620918,6.60418402975816e-05,0.00265888830961116
"210","GB48293",927,1302,1000,3067,955,838,829,1117,1393,752,867,676,1.51207635785801,7.38299249328104,6.58929558491993e-05,0.00265888830961116
"211","GB49787",413,371,489,1209,542,296,328,470,756,302,453,362,1.26062868037384,6.09773568812589,6.57684787430432e-05,0.00265888830961116
"212","GB45408",85,36,136,234,180,292,298,294,721,626,1021,718,-1.1300194754343,5.31228179341927,6.67475220054956e-05,0.00267462358224852
"213","GB42111",96,101,211,168,188,172,133,149,152,172,171,70,1.05290517223662,4.3400505498241,6.78647726157548e-05,0.00269397777276092
"214","GB51114",30,13,162,171,114,243,557,685,381,279,971,447,-1.52519666412683,5.12827686358916,6.77763784962861e-05,0.00269397777276092
"215","GB50555",921,1187,1282,3471,1141,1376,1099,1344,1454,871,1191,944,1.34446853462969,7.56429779438521,6.86303345231523e-05,0.00270269890972091
"216","GB53787",192,76,186,140,277,553,560,543,1138,1068,1490,1535,-1.29829053744822,6.06292612130701,6.87207727486424e-05,0.00270269890972091
"217","GB48333",209,141,273,495,252,281,259,323,302,195,243,188,0.9749138038905,5.13407450125581,6.99575211817585e-05,0.00272550679139264
"218","GB52684",2223,2442,2032,5731,2415,1612,1751,2490,2682,1441,1825,1533,1.47301471694273,8.41869604789558,7.02632121618584e-05,0.00272550679139264
"219","GB53010",14630,22977,11354,31533,17635,8928,9681,16083,18321,6865,10224,8718,1.73153070790966,11.1793941408311,6.97637094467913e-05,0.00272550679139264
"220","GB41412",264,270,284,796,290,274,297,372,376,193,287,257,1.19866426466851,5.51706081714063,7.09191276381291e-05,0.00273844540584503
"221","GB52685",1948,2942,1873,3852,2070,1113,1627,2090,1986,1119,1362,1195,1.64882073768517,8.24719304059704,7.22487581146942e-05,0.00277544046329636
"222","GB55997",6,20,59,47,9,37,98,109,167,385,151,149,-1.71075798714865,3.45843159954286,7.25306395352317e-05,0.00277544046329636
"223","GB52779",105,31,219,114,231,409,314,391,1095,826,1462,1291,-1.45865160767099,5.75167944114183,7.3322138650233e-05,0.00279314604409744
"224","GB43537",423,383,672,1464,509,555,547,598,636,338,542,502,1.18863176093601,6.33743886080673,7.39907812734948e-05,0.00280603431659973
"225","GB51600",47,21,67,65,42,61,30,58,31,46,33,46,1.15722376347915,2.65761301236247,7.47475149305799e-05,0.00282213395260123
"226","GB43990",437,497,323,1108,432,401,332,559,598,323,380,333,1.33559316554539,6.09705065209052,7.65062754175891e-05,0.0028705960873127
"227","GB47918",19,5,42,36,20,47,66,67,115,171,113,246,-1.40952848808809,3.09310918752838,7.67069231100627e-05,0.0028705960873127
"228","GB55614",44,7,38,25,32,22,61,197,173,147,117,161,-1.40949472753359,3.22738477475084,7.75678060110348e-05,0.00289008119326202
"229","GB45694",14,7,36,23,31,45,58,85,167,64,169,108,-1.18640257697375,2.85229212804719,7.80484372573201e-05,0.00289529028166347
"230","GB51940",859,372,945,1104,1167,1616,2381,2926,3574,4214,6234,6421,-1.21708342979761,8.11921155380955,7.92966681657027e-05,0.00292880520029411
"231","GB40462",11667,10049,9980,25812,11425,7334,8990,11391,11899,6209,7726,6652,1.48585137087978,10.6144417510038,7.98871935008411e-05,0.00293784289519327
"232","GB51262",167,95,265,299,210,198,177,216,229,224,220,167,0.873206927822369,4.76048936381913,8.16030933655382e-05,0.00298800981957003
"233","GB45496",710,812,498,1814,609,522,470,762,974,379,566,386,1.51725418117268,6.7008515043817,8.20961838466467e-05,0.00299316344110414
"234","GB43330",17369,16983,17062,14700,12748,21723,19572,9769,8676,6002,9438,9429,1.64982064578231,11.0625693859359,8.27509160942756e-05,0.00300414116333705
"235","GB46793",737,800,832,2105,928,565,704,900,1083,456,645,538,1.4144941470734,6.93888419537306,8.40853474244448e-05,0.00303959585689642
"236","GB52649",65,71,59,145,81,70,76,81,83,41,66,39,1.29037619899989,3.3892905005681,8.78127132699546e-05,0.00314711565747799
"237","GB54107",52,31,62,92,92,50,59,57,65,44,41,50,1.12335405906689,3.00025383904001,8.80664390897482e-05,0.00314711565747799
"238","GB54778",22,9,62,59,104,174,271,240,357,200,548,244,-1.38912819747522,4.29797352352599,8.81711037645392e-05,0.00314711565747799
"239","GB47823",65,49,200,163,184,499,626,953,498,610,2072,581,-1.45203194478334,5.78143314766584,8.85893080794357e-05,0.00314881243571049
"240","GB40032",265,514,338,639,298,290,336,385,345,261,273,260,1.39828287723676,5.73438891169407,9.09394904257628e-05,0.00318918525988147
"241","GB41359",1741,1683,2231,4985,1932,1667,1450,2182,2618,1468,1881,1421,1.30528265224564,8.19226017897198,9.19776796552041e-05,0.00318918525988147
"242","GB45288",746,1018,419,1857,669,673,515,847,931,362,651,451,1.57788433914889,6.83973724929021,9.19529688891888e-05,0.00318918525988147
"243","GB46523",69,52,149,152,165,282,265,326,555,584,765,553,-0.97692501295566,5.11067416048543,9.05465943119587e-05,0.00318918525988147
"244","GB48237",15,2,25,21,12,36,43,43,111,79,113,102,-1.30045432940107,2.44659072011206,9.12186327253591e-05,0.00318918525988147
"245","GB51552",97,248,114,366,115,62,83,156,168,84,103,54,1.75824339240177,4.43263832985365,9.13139700213852e-05,0.00318918525988147
"246","GB42926",283,417,253,722,307,190,246,378,345,213,295,219,1.40904836276871,5.58359784488153,9.37847358526543e-05,0.0032041080524759
"247","GB43629",2935,5070,2460,10837,3197,2765,2246,3917,4618,1893,2888,2087,1.66396878628001,9.13137787067395,9.39167633980576e-05,0.0032041080524759
"248","GB49845",166,87,389,380,263,618,985,1046,876,1153,1583,1184,-1.09157595808889,6.28082981079072,9.3540228857293e-05,0.0032041080524759
"249","GB50117",24,8,14,14,8,16,69,66,72,32,108,138,-1.55443481366564,2.42353726487468,9.37775358726187e-05,0.0032041080524759
"250","GB45400",76,18,308,270,230,535,898,967,793,1343,1995,709,-1.55254689157299,6.10422261714156,9.72733131644701e-05,0.0033053471813287
"251","GB45140",43,18,63,54,70,118,82,111,497,278,443,271,-1.28899956732027,4.11370808142844,9.80482288772876e-05,0.00331840519646438
"252","GB40827",59,62,101,101,73,77,85,71,62,44,22,51,1.37821547373888,3.30298756434143,9.85000227684766e-05,0.00332046703737384
"253","GB53201",662,1087,680,3401,891,671,583,1056,1189,464,837,540,1.61206696440521,7.17072502048402,9.99746783715417e-05,0.00334966257417299
"254","GB55427",188,228,208,560,268,259,187,331,355,217,272,201,1.07609758608629,5.21777436255804,0.000100154713812824,0.00334966257417299
"255","GB48781",196,241,284,494,249,234,252,316,290,238,255,214,1.06328825800059,5.24202830929017,0.000103780625691547,0.00344381412206911
"256","GB51206",10774,17483,8294,28990,11645,5997,7880,12138,13785,5099,6701,6244,1.76789747458926,10.7866885835892,0.000103594447782075,0.00344381412206911
"257","GB45655",16,3,30,19,21,50,48,64,119,95,131,138,-1.27192193317007,2.72462802006717,0.000106202489182832,0.00351046749263876
"258","GB55242",114,73,505,380,334,644,1322,1306,1127,1772,2005,831,-1.31612455754652,6.50815005181523,0.000106964255204177,0.00352194320914528
"259","GB52577",160,104,199,321,190,220,156,274,193,144,218,167,0.919850442575673,4.69862394296692,0.000108382627600452,0.0035548664921461
"260","GB51800",2172,4375,2027,9213,2554,2087,1844,2988,3694,1556,2641,1856,1.67022576366772,8.85526598191609,0.000110657720866572,0.00361552822600587
"261","GB47610",8992,12333,6707,23992,9267,4940,6275,9650,11311,3419,5957,5307,1.71422217720594,10.4323414715156,0.00011128028447796,0.00362193876107384
"262","GB46986",459,434,628,1281,656,640,581,643,745,550,640,460,1.06683149659446,6.43916424768412,0.000112345203675083,0.00364264314969402
"263","GB42863",293,293,277,587,357,372,336,401,369,319,351,276,1.02916788873773,5.60906719507347,0.000113868170055241,0.00364372016658979
"264","GB43786",118,23,161,150,160,332,236,380,935,656,1294,621,-1.28350384076431,5.40147901264147,0.000114094121755489,0.00364372016658979
"265","GB45073",791,256,1020,886,663,1499,1694,2156,3514,4383,5934,5385,-1.29917726206079,7.91727749196026,0.000113882791684714,0.00364372016658979
"266","GB53296",23,9,25,31,43,48,88,78,113,84,184,139,-1.07973250860332,2.9914284568186,0.000112967812400732,0.00364372016658979
"267","GB50904",113,51,234,329,215,356,392,563,901,607,1309,820,-1.01676762990235,5.67060494260473,0.000115282650505602,0.00365773807600067
"268","GB53644",53,10,67,65,82,253,142,173,679,455,746,479,-1.54063251001283,4.71351146243106,0.000115394208872063,0.00365773807600067
"269","GB52195",29,17,53,51,70,85,110,103,280,167,314,184,-1.04444382227866,3.69471242088078,0.000115943199975951,0.00366147763492827
"270","GB43482",4247,7569,4055,22777,5861,3428,2954,6292,8271,3268,4388,2994,1.75000027309993,9.85502626112821,0.000117730076652744,0.00370413704135208
"271","GB46703",26,34,82,105,73,179,265,221,244,256,350,676,-1.25768864165087,4.49054003496585,0.000118363651682652,0.00371032922894513
"272","GB56016",1025,1029,947,2549,1021,772,945,1225,1148,619,680,622,1.43207484542983,7.25274752731356,0.000119790139368117,0.00374123983063292
"273","GB51337",91,24,111,135,135,229,209,287,468,428,679,654,-1.09052036905,4.91262010734583,0.000120733846750811,0.00375690120200784
"274","GB53749",12991,12479,9264,29190,13473,7897,9148,13423,14764,6170,8275,6854,1.53198206769285,10.7872277568771,0.000121625849146618,0.00377084521350554
"275","GB53918",312,424,283,1123,318,241,284,431,481,212,321,270,1.41102828162024,5.81391500758045,0.000124048296848962,0.0038319646608434
"276","GB43102",52,20,59,72,58,52,45,53,64,37,41,36,1.04850343336714,2.74163373098475,0.000126092402814947,0.00387754869900869
"277","GB43311",11,4,60,30,42,24,70,172,116,126,197,99,-1.3764336707066,3.09365497521564,0.000126436843981802,0.00387754869900869
"278","GB47266",249,168,308,432,235,205,294,295,235,204,206,158,1.08708430612073,5.11962015280084,0.000129472755481344,0.00395637071156122
"279","GB45230",92,66,67,222,90,113,78,112,135,77,71,84,1.10651870322175,3.7732322662967,0.000130922615655762,0.0039732219657786
"280","GB55469",46,12,50,32,31,128,99,118,347,201,396,239,-1.34330332401278,3.86049748490806,0.00013095964101448,0.0039732219657786
"281","GB45387",53,28,88,79,124,203,211,242,366,293,498,463,-1.03443340617218,4.55402317765835,0.000132469775388268,0.00399400724848851
"282","GB45388",51,48,75,98,106,241,201,298,456,318,566,439,-1.02725117317076,4.67865637454809,0.000132585055217629,0.00399400724848851
"283","GB50025",158,175,117,290,123,107,111,164,202,98,163,101,1.28239422438961,4.45496953561533,0.000134342089503671,0.00403263622026037
"284","GB45099",3797,4965,2859,10980,4206,3196,2132,4504,6579,2043,3011,2576,1.56809786388405,9.27714504545936,0.000135694176624552,0.00405888038882242
"285","GB41633",9552,10212,6194,26923,9265,5046,5330,10200,12375,4330,6137,4622,1.65265526931385,10.4063179316326,0.000137433369041709,0.00409647884213795
"286","GB47840",17,7,90,61,48,106,320,230,152,213,361,131,-1.42676308992621,3.96507844582507,0.000138146003575376,0.00410332272857629
"287","GB40312",105,36,177,224,158,394,248,389,903,836,1025,933,-1.19171989184832,5.52779225139625,0.000142715629876139,0.00420961554096457
"288","GB55628",172,152,289,398,277,246,288,255,294,225,241,155,0.941087262010386,5.06655825987943,0.000142470203832678,0.00420961554096457
"289","GB50938",284,189,323,577,376,360,337,397,367,319,345,313,0.887179034226895,5.53522968546234,0.000147820835007986,0.00434511416398908
"290","GB41078",96,53,135,155,123,105,107,122,118,109,100,87,0.919374709347986,3.8741927705093,0.000149500425513881,0.00437933143013938
"291","GB48262",30,12,55,32,45,106,84,105,225,194,313,249,-1.21200783648106,3.66504010148989,0.000150609513243628,0.00438323726630467
"292","GB52947",134,37,540,439,430,984,1485,2298,1258,1548,4914,1555,-1.65611016962519,7.0146908883701,0.000150665718865328,0.00438323726630467
"293","GB51146",2966,5076,1265,7847,2618,1102,1248,2517,4151,675,1821,1161,2.04907101417403,8.78749436527475,0.000151597275262453,0.00439528618892334
"294","GB55150",3726,3487,4144,9022,4596,2637,3393,4469,4483,2660,3092,2658,1.35231325576018,9.16736701806941,0.000154069671940758,0.00445177504468278
"295","GB47052",13,5,18,30,44,56,56,73,242,82,133,149,-1.31831895808014,2.97683469447758,0.00015630031130564,0.00450091913403869
"296","GB42663",5230,7435,5091,17339,6724,4537,3991,7000,9202,3529,5095,4054,1.50651016280528,9.90412795895453,0.000158158434568144,0.0045230118011157
"297","GB48687",1231,615,1647,1745,832,1382,4520,3288,7451,6827,3674,7524,-1.25571071634094,8.50832535272194,0.000158470079402379,0.0045230118011157
"298","GB50918",2417,3797,2003,6178,2760,1629,2093,2788,3269,1551,2047,1647,1.56288043166207,8.67641844215045,0.000158664804794877,0.0045230118011157
"299","GB50355",471,444,541,927,556,467,500,676,566,418,438,422,1.1130936651678,6.2309618872313,0.000161104886391184,0.00457721073542846
"300","GB53598",17,14,27,30,40,51,43,65,321,139,246,90,-1.37008999217516,3.2056416154811,0.000161784842865327,0.00458120746713652
"301","GB42804",288,94,359,340,362,627,686,724,1419,1624,1836,2055,-1.16581799276332,6.50239098823884,0.000163613234407792,0.00461107255608874
"302","GB44629",11,2,16,16,17,32,36,34,71,64,98,97,-1.25493661622025,2.18991142131273,0.000163925122064603,0.00461107255608874
"303","GB44204",32,13,146,109,150,89,272,77,672,730,780,334,-1.58975472481891,4.82226125262182,0.000164754515694446,0.00461910762648291
"304","GB53139",36,9,88,108,77,131,95,169,542,274,436,399,-1.28904997528486,4.31279371037593,0.00016829684139006,0.00470081739782417
"305","GB53270",630,910,604,2609,688,526,596,848,1001,413,700,539,1.50571601746263,6.91481265733605,0.000168775668785918,0.00470081739782417
"306","GB48267",349,701,264,415,400,255,350,399,333,274,240,214,1.60250670294122,5.85399048999119,0.000170346006620549,0.00472905008575675
"307","GB41720",103,39,271,286,333,461,898,885,769,726,2002,651,-1.25633626920399,6.00126404756205,0.000173428044928188,0.0047835002137161
"308","GB45380",469,352,529,1210,376,433,480,549,587,361,518,392,1.11796907223753,6.15179871801986,0.000173433556895181,0.0047835002137161
"309","GB40618",2231,6287,1117,26234,3632,1370,790,3546,5868,934,2319,858,2.49016507305692,9.42302093765077,0.000176750584367333,0.00484371901318098
"310","GB47239",17,7,32,20,24,54,42,61,148,117,132,152,-1.21874819081017,2.85590253815214,0.000177063743544876,0.00484371901318098
"311","GB47905",498,828,313,1255,472,448,295,586,823,376,501,375,1.49816002485583,6.40663260275127,0.000177327441212394,0.00484371901318098
"312","GB42398",2373,3454,2689,8123,2954,1963,1824,2970,4589,1869,2841,1875,1.45800203338655,8.81148215552232,0.000184124075326627,0.00494979120221424
"313","GB45025",776,731,882,1814,607,1089,480,911,1091,756,1245,704,1.16176297454123,6.97304815156236,0.000183333512252428,0.00494979120221424
"314","GB50253",423,715,420,1419,409,441,411,597,648,492,459,322,1.4092241669835,6.36805401913932,0.00018370981588657,0.00494979120221424
"315","GB51041",18,2,21,19,43,47,43,72,149,98,161,182,-1.39820776282917,2.9134103184632,0.000183630896728997,0.00494979120221424
"316","GB55569",10,19,40,35,61,67,80,87,225,171,195,214,-1.19708996697034,3.422857048174,0.000182375767632884,0.00494979120221424
"317","GB40489",2784,4946,3052,12399,3926,2460,2227,3942,5973,2431,3389,2233,1.56844318467028,9.23191933289604,0.000188321380316226,0.0049673923847904
"318","GB42579",359,121,337,352,508,710,899,1121,1728,1375,2318,1781,-1.07949096530483,6.67005761351865,0.000188400671588664,0.0049673923847904
"319","GB44798",62,21,100,122,77,179,152,219,389,382,455,361,-0.988403607496029,4.47242782203313,0.000185718661122564,0.0049673923847904
"320","GB47612",124,115,109,326,132,104,130,161,162,112,100,103,1.15833846091755,4.28786914685775,0.00018791557106361,0.0049673923847904
"321","GB51963",725,3104,667,1783,996,840,983,1055,970,656,807,694,1.9541569177851,7.63028226545527,0.00018887201180545,0.0049673923847904
"322","GB54163",81,20,60,63,42,174,149,222,242,295,505,566,-1.31202418475957,4.40660389131873,0.000186625569496576,0.0049673923847904
"323","GB55736",45,3,58,41,46,72,99,107,229,250,276,208,-1.29612359502003,3.65431694377658,0.000187063890142648,0.0049673923847904
"324","GB45635",243,279,390,828,308,352,349,392,445,348,401,254,1.02635791409956,5.68656096891248,0.000189866829695873,0.00497814419218036
"325","GB51005",14,113,27,45,44,27,28,37,32,26,23,18,2.02930817463222,2.65557902213707,0.000194898781355057,0.00509435430034218
"326","GB41369",9,6,59,31,55,153,149,234,227,132,1014,177,-1.8613440664327,4.16898884247994,0.000196383167711729,0.00510175843948359
"327","GB41981",401,464,401,9673,743,193,203,662,1336,211,381,205,2.67373033096983,7.32904716726517,0.000196063943263692,0.00510175843948359
