"","ID","NC.1","NC.4","NP.1","NP.4","NP.5","NP.6","NC.2","NC.3","NC.5","NC.6","NP.2","NP.3","logFC","logCPM","PValue","FDR"
"210","GB47208",88,56,343,149,37,209,46,13,85,70,89,176,1.09044487367368,3.88983387041299,0.00423751568975416,0.24140093246622
"211","GB47295",26,19,110,68,22,54,11,12,20,38,26,69,1.06594011303331,2.46276504712329,0.00431700147055471,0.24140093246622
"212","GB47541",208,185,72,113,261,311,276,757,596,358,175,404,-1.38847144741936,5.87308652637508,0.00757980226077787,0.24140093246622
"213","GB47543",377,305,241,267,164,143,182,435,156,383,217,218,-1.07176105648912,5.43485416558774,0.00828684665381795,0.24140093246622
"214","GB47597",111,94,81,92,83,70,95,78,149,216,98,69,-0.851799285648615,4.0201334616465,0.00632883985970612,0.24140093246622
"215","GB47804",278,252,728,774,119,874,94,24,351,399,416,1090,1.29165463351581,5.86640292277101,0.00778302357461987,0.24140093246622
"216","GB47903",480,355,327,130,98,143,211,104,333,136,85,272,-1.01873021497711,5.04036276645377,0.00742892082191445,0.24140093246622
"217","GB48124",233,187,1856,717,177,1111,151,87,480,405,178,830,1.2139621210037,6.06681715250744,0.00710909538538057,0.24140093246622
"218","GB48239",238,178,689,274,153,331,82,61,164,190,167,280,0.677438711763973,4.96598218685007,0.00707169226841738,0.24140093246622
"219","GB48343",32,24,307,117,23,154,38,7,39,94,31,136,1.29124866130817,3.40755805376482,0.00881885963874625,0.24140093246622
"220","GB48419",66,54,113,145,38,174,4,9,38,58,30,117,1.22503542392276,3.26528232589509,0.0056874875270401,0.24140093246622
"221","GB48436",36,14,53,84,17,104,5,5,32,27,16,42,1.17631477520688,2.36805751176169,0.00745950251125926,0.24140093246622
"222","GB48576",35,15,304,115,17,62,21,3,64,38,56,83,1.38719162073067,3.08278245225458,0.00747959000035891,0.24140093246622
"223","GB48628",189,125,628,254,85,261,70,54,120,118,137,253,0.801833951702492,4.64935881498547,0.00605544723122172,0.24140093246622
"224","GB48765",127,88,211,192,61,215,43,21,62,95,103,200,0.886761621890188,4.01432703959688,0.00422873527895078,0.24140093246622
"225","GB48835",286,250,245,233,198,160,254,305,294,471,226,249,-0.90789762274797,5.42063333996097,0.00373287552015669,0.24140093246622
"226","GB49283",150,128,308,256,83,165,71,14,93,61,220,295,1.04806327767443,4.38335100847822,0.00625327153441536,0.24140093246622
"227","GB49708",29,27,50,41,21,35,20,3,7,7,131,59,1.57480817440297,2.4235197733322,0.00684884025454814,0.24140093246622
"228","GB49730",29,6,99,84,20,22,4,1,30,3,21,35,1.60279667823771,2.01844853305694,0.00457039667527773,0.24140093246622
"229","GB49732",95,66,261,239,41,78,29,13,70,42,68,121,0.973343901775421,3.62583278826905,0.00669750228100336,0.24140093246622
"230","GB49750",72,47,193,307,48,640,69,39,75,78,23,293,1.54724167770563,4.43875200335835,0.00614671612934999,0.24140093246622
"231","GB49845",460,250,968,1145,225,791,166,87,389,380,263,618,0.892772886902134,5.9854107324762,0.0072666680183149,0.24140093246622
"232","GB49857",927,771,38,287,116,31,37,402,74,233,99,187,-1.98490241100744,5.44394232604049,0.00802240583107451,0.24140093246622
"233","GB49872",83,47,200,171,46,110,46,8,45,49,51,89,0.905804347768127,3.41903642268957,0.00625542849360885,0.24140093246622
"234","GB50020",74,53,291,128,28,111,26,8,51,51,47,91,0.992875662448373,3.36355543683697,0.00514770669035761,0.24140093246622
"235","GB50025",200,184,93,123,151,82,158,175,117,290,123,107,-1.02083183545309,4.64057215014941,0.00909603832599759,0.24140093246622
"236","GB50074",419,200,29,132,58,22,25,107,57,129,45,73,-1.56725305177512,4.05411957450312,0.00825377671329438,0.24140093246622
"237","GB50084",38,21,7,10,19,11,13,24,21,44,6,13,-1.48447197016347,1.70021847291362,0.00513547192059003,0.24140093246622
"238","GB50105",293,225,1640,805,224,976,246,101,410,440,290,678,0.987504950110085,6.09458466214975,0.00698439292134647,0.24140093246622
"239","GB50119",645,370,940,601,331,276,910,829,610,682,313,268,-1.22494677285891,6.56922099332512,0.00518560981321402,0.24140093246622
"240","GB50167",582,692,465,485,494,329,523,860,467,1328,543,426,-1.08612511921823,6.64576376724733,0.0081371248110962,0.24140093246622
"241","GB50184",63,44,223,168,52,74,32,6,56,53,43,122,1.07457895212255,3.37674872336019,0.00409175378932645,0.24140093246622
"242","GB50378",68,50,245,144,42,137,37,10,61,80,58,109,0.91121193843508,3.52987322183417,0.00592058415163289,0.24140093246622
"243","GB50439",489,204,2526,922,374,585,307,53,272,566,286,637,1.08496418949093,6.21653448290121,0.00671876732298719,0.24140093246622
"244","GB50787",98,68,411,269,40,185,68,15,84,82,90,229,1.12276297720417,4.14248984764728,0.00417064051604568,0.24140093246622
"245","GB50866",175,148,1095,353,115,269,115,72,114,201,138,463,1.01178733839769,5.10088693929188,0.00549737917909098,0.24140093246622
"246","GB50893",1096,682,1228,2841,477,2620,245,111,708,961,777,1878,1.19167224079977,7.23539714959601,0.00763331414791183,0.24140093246622
"247","GB50904",307,215,726,540,167,540,113,51,234,329,215,356,0.734955642643361,5.38990141573179,0.00901989957800277,0.24140093246622
"248","GB50936",1550,1091,314,617,371,217,314,352,373,1242,517,304,-1.19233922605395,6.48750236735786,0.00908099513162537,0.24140093246622
"249","GB51114",214,138,379,393,135,446,30,13,162,171,114,243,1.06445358226588,4.75561554038708,0.00457716515793867,0.24140093246622
"250","GB51121",143,82,77,49,44,50,60,41,97,93,47,90,-0.832174587636165,3.46555269854652,0.00825836434013884,0.24140093246622
"251","GB51225",111,213,46,66,87,27,65,75,67,393,70,31,-1.54653880203117,4.01212149305789,0.00465314212874487,0.24140093246622
"252","GB51546",52,36,207,157,27,82,33,8,28,38,18,70,1.07148221443679,3.05874815468295,0.00553942151694226,0.24140093246622
"253","GB51552",156,192,57,94,164,49,97,248,114,366,115,62,-1.3655323488836,4.64038213437219,0.00879920937033509,0.24140093246622
"254","GB51593",320,308,460,433,156,594,100,36,130,131,217,418,0.886726203963787,5.22904803653594,0.00656957253015154,0.24140093246622
"255","GB51611",25,18,70,40,19,29,4,9,15,11,20,33,0.966757351026609,1.84189695309073,0.00800132815552101,0.24140093246622
"256","GB51743",83,43,319,144,39,168,36,11,95,86,89,137,0.98358259689988,3.76609153602926,0.00824829447189857,0.24140093246622
"257","GB51751",631,300,1063,1485,404,2088,262,143,451,570,320,1151,1.18722521092134,6.64415592779495,0.00397495963769888,0.24140093246622
"258","GB51962",192,188,510,377,94,231,54,52,139,78,142,340,0.848944679603,4.73472412196772,0.0091186958522154,0.24140093246622
"259","GB51998",38,31,172,74,17,66,17,15,23,23,34,86,1.0909194888048,2.74438738246294,0.00594239337528984,0.24140093246622
"260","GB52046",41,37,161,117,31,42,22,7,26,39,24,53,0.909090459560141,2.75788601345204,0.00765669444529974,0.24140093246622
"261","GB52172",398,273,51,98,60,45,41,131,45,96,73,46,-1.64309278734914,4.17108403818332,0.00393018414608099,0.24140093246622
"262","GB52239",430,398,1559,965,196,609,192,56,294,275,257,898,1.03956657155482,6.01607326675641,0.00579472744113436,0.24140093246622
"263","GB52469",100,87,460,203,33,262,51,14,71,103,78,273,1.21618600462908,4.19750587051048,0.00395053422913059,0.24140093246622
"264","GB52526",118,98,449,202,54,281,59,15,104,87,73,275,1.07749589982543,4.29060970029309,0.00524465970120026,0.24140093246622
"265","GB52587",251,155,149,123,74,79,72,101,135,259,121,117,-0.843966900229868,4.35093870294768,0.00590920215059184,0.24140093246622
"266","GB52667",88,72,133,205,30,589,4,6,89,99,56,217,1.65865809693471,4.14938773745353,0.00787428668048765,0.24140093246622
"267","GB52724",863,543,2172,1776,353,2058,423,119,716,806,1067,1536,1.06578742742066,7.08698305953933,0.00772887798338392,0.24140093246622
"268","GB52947",488,413,1208,1331,185,2218,134,37,540,439,430,984,1.4043260120788,6.51029102447556,0.00480916241705762,0.24140093246622
"269","GB52995",240,122,344,386,148,408,81,35,142,164,81,330,0.858231066023841,4.81917211116381,0.00700600047595261,0.24140093246622
"270","GB53008",43,39,164,96,20,31,12,8,27,14,41,51,1.03926452613646,2.61048058166646,0.00815885745096841,0.24140093246622
"271","GB53125",3504,1815,7216,6027,1761,10210,1780,746,2392,2788,2689,5273,1.02449561439238,9.01510139959569,0.00881677265526376,0.24140093246622
"272","GB53150",179,129,479,259,83,258,70,34,147,128,153,267,0.757258077531432,4.59773420884273,0.00842744630385892,0.24140093246622
"273","GB53270",808,1249,505,692,702,331,630,910,604,2609,688,526,-1.20869453048483,7.08897452479603,0.00780240351606928,0.24140093246622
"274","GB53296",59,32,107,102,34,55,23,9,25,31,43,48,0.79254760438513,2.74384662719166,0.00796693739884678,0.24140093246622
"275","GB53361",232,136,30,59,47,26,27,74,48,117,60,43,-1.42865201223772,3.55628315982533,0.00564564779742072,0.24140093246622
"276","GB53396",49,41,193,121,24,63,25,13,39,37,43,77,0.894935045297491,3.02123238731157,0.00877816355821089,0.24140093246622
"277","GB53438",26,24,147,59,16,81,14,9,29,31,17,53,1.02908381943443,2.51476717909906,0.00803431351558572,0.24140093246622
"278","GB53624",58,48,122,224,48,104,30,8,33,80,32,106,1.04554680380342,3.3513367389936,0.00649752882841161,0.24140093246622
"279","GB53636",129,106,488,422,102,499,165,53,131,144,134,390,1.01439949009687,4.97637248258345,0.0071458310748446,0.24140093246622
"280","GB53644",113,151,581,227,49,195,53,10,67,65,82,253,1.14691099418632,4.26861904594568,0.00535895292454734,0.24140093246622
"281","GB53819",211,189,224,170,145,139,180,352,192,275,194,182,-0.969404545656241,5.12639635180524,0.00728058833762212,0.24140093246622
"282","GB53848",62,61,211,247,69,245,37,33,93,97,43,158,0.977317379874548,3.96895212837932,0.00759606185234293,0.24140093246622
"283","GB53911",14658,21199,37115,77492,18308,43957,4953,2021,20248,20191,12338,54004,1.33321779047521,11.8124051861076,0.00684105353127483,0.24140093246622
"284","GB53955",265,227,229,150,173,149,180,211,260,493,243,200,-0.823811111014925,5.17972271846216,0.00517685551666618,0.24140093246622
"285","GB53965",100,45,277,250,54,197,69,28,113,66,229,128,1.04409192266698,4.16566509981266,0.00666069537491432,0.24140093246622
"286","GB54040",48,49,274,108,18,126,34,6,41,41,41,95,1.1256225245329,3.24547876426567,0.00673571874162731,0.24140093246622
"287","GB54053",16,21,111,40,9,55,4,4,23,18,19,57,1.33012540929128,2.09311220646343,0.00471967108467159,0.24140093246622
"288","GB54139",38,17,146,262,57,137,24,14,36,104,21,177,1.50715573733585,3.53641540109848,0.0036227894715221,0.24140093246622
"289","GB54150",92,75,243,296,60,70,29,10,73,59,63,101,0.97634069530917,3.69956642335899,0.00606242090266269,0.24140093246622
"290","GB54186",38,21,24,31,11,11,23,19,47,40,21,26,-0.953827116942866,2.05699710747501,0.00557433745494302,0.24140093246622
"291","GB54240",116,107,118,92,89,68,97,152,147,231,120,153,-0.826022716814191,4.32979257082918,0.00621279101893536,0.24140093246622
"292","GB54312",321,228,221,214,196,170,222,281,261,587,261,239,-0.875314145727049,5.40531495054061,0.00488074873858093,0.24140093246622
"293","GB54467",52,69,29,27,41,16,16,185,25,73,57,31,-1.72107738131928,3.36216487513494,0.00714907861329414,0.24140093246622
"294","GB54496",450,403,902,827,174,633,116,62,197,207,254,635,0.92616405858216,5.73123717558406,0.00494730269136954,0.24140093246622
"295","GB54829",365,195,62,104,56,53,28,105,98,185,121,82,-1.22486468434718,4.20107501808349,0.00901344938341673,0.24140093246622
"296","GB54851",106,75,307,194,58,193,42,20,95,79,52,188,0.878109876621878,3.96633149041375,0.00747333739032511,0.24140093246622
"297","GB54853",52,27,302,95,35,109,34,20,60,52,58,89,0.98101891223828,3.36016289442206,0.00869948525511075,0.24140093246622
"298","GB54918",172,141,10,43,23,7,14,28,27,102,44,25,-1.7211751725753,3.00208313302119,0.00687053398681387,0.24140093246622
"299","GB55070",337,187,567,360,174,590,79,53,182,198,111,475,0.8585566231838,5.21032833755234,0.00818417471239568,0.24140093246622
"300","GB55164",368,327,984,566,183,613,130,88,295,228,345,572,0.807184652330009,5.70380190386041,0.00677145522844215,0.24140093246622
"301","GB55242",448,182,1052,877,226,1093,114,73,505,380,334,644,1.03823712162635,6.02152723817003,0.00728986006590807,0.24140093246622
"302","GB55285",488,350,146,178,131,86,100,118,179,263,187,109,-1.01815895520252,4.87456597744728,0.00792834661044613,0.24140093246622
"303","GB55293",129,129,458,262,50,195,52,33,88,80,98,242,0.898476161804484,4.30507936232018,0.00670275210459502,0.24140093246622
"304","GB55388",954,989,1974,4260,786,3405,501,142,608,852,231,2152,1.3809764872956,7.54479733183978,0.00389821039248709,0.24140093246622
"305","GB55406",274,180,1459,707,234,969,133,50,431,390,127,477,1.09635305532778,5.84836603290003,0.00767759297983085,0.24140093246622
"306","GB55416",262,201,50,73,53,34,20,72,100,201,87,66,-1.37622774753673,3.93476692840284,0.00513707655275241,0.24140093246622
"307","GB55453",130,125,419,227,71,224,56,35,99,100,89,197,0.756321189620434,4.30031257934603,0.0068095152567013,0.24140093246622
"308","GB55463",254,211,1328,515,116,579,149,77,210,255,210,522,1.01015119112556,5.54750646960773,0.00423222301137901,0.24140093246622
"309","GB55527",18,22,117,67,14,33,17,1,20,12,17,43,1.21146818055256,2.11832370503418,0.00705864808311344,0.24140093246622
"310","GB55585",28,19,82,57,11,49,7,2,14,25,13,32,1.02572253212336,1.97120322352654,0.00555773382220417,0.24140093246622
"311","GB55591",2182,1789,6087,4907,1603,1929,1002,364,919,796,1441,1946,0.950773432777724,8.10141902079882,0.00627583631390187,0.24140093246622
"312","GB55751",284,259,718,704,145,625,76,24,298,246,206,607,1.075693871828,5.50514194438851,0.00762286155998676,0.24140093246622
"313","GB55764",177,145,341,412,89,326,81,34,193,158,503,368,1.10980894989144,5.01618355066851,0.00438194408866749,0.24140093246622
"314","GB55808",303,291,859,454,166,369,125,65,211,185,329,453,0.772637946557686,5.40172264003888,0.00692356724239452,0.24140093246622
"315","GB55877",56,56,267,139,43,88,27,13,63,37,50,103,1.00979034458891,3.3799441384329,0.00373346523579247,0.24140093246622
"316","GB55889",36,31,135,66,19,73,18,3,36,29,31,82,1.03315829281681,2.65824247896239,0.00854574012375435,0.24140093246622
"317","GB55910",28,16,60,68,15,34,11,5,21,11,26,37,1.01613516233167,2.00794797697013,0.00704064991607308,0.24140093246622
"318","GB55582",29,20,128,58,18,95,12,10,38,39,28,68,1.0265971938627,2.63515769889255,0.00919422070160364,0.242634906062446
"319","GB48781",249,266,231,200,198,161,196,241,284,494,249,234,-0.772562337545529,5.30706065942787,0.00924187536157943,0.24312795622061
"320","GB45627",101,80,89,63,35,46,36,46,121,101,61,56,-0.803533105003407,3.39607952758568,0.00929940374610504,0.243876863241605
"321","GB40676",99,61,316,136,34,135,36,20,55,59,51,166,0.901878836919054,3.66813094763215,0.00971872369207193,0.244830966533034
"322","GB41251",168,136,138,95,99,89,101,88,152,239,115,129,-0.695237268227567,4.30513423166378,0.00995288419204872,0.244830966533034
"323","GB41720",410,259,569,595,163,831,103,39,271,286,333,461,0.900973054100473,5.59489451323972,0.00961627515698883,0.244830966533034
"324","GB42279",63,56,199,115,37,108,32,10,60,62,64,120,0.82976120225554,3.38359738512737,0.01008735518606,0.244830966533034
"325","GB42324",219,139,77,43,66,34,61,28,132,285,108,98,-1.08911064585123,3.95881673940256,0.00960363727979941,0.244830966533034
"326","GB42495",218,192,731,262,128,364,126,38,178,179,198,434,0.794988144329773,5.06621136241225,0.010142701802744,0.244830966533034
"327","GB42558",134,43,193,58,26,159,70,15,65,76,480,286,1.32870480455158,4.22122522222136,0.00978624792231711,0.244830966533034
"328","GB42621",2438,870,18593,2218,1389,1884,482,389,2815,2183,10095,2016,1.61495217934333,8.83712897511737,0.0101301838816178,0.244830966533034
"329","GB44295",316,280,26,97,68,24,28,64,55,86,66,42,-1.44583052883638,3.89001478401289,0.00981065080760597,0.244830966533034
"330","GB45969",49,48,116,167,58,107,48,6,39,60,47,98,0.951358694871813,3.3153279969749,0.00959935708778701,0.244830966533034
"331","GB46046",71,32,170,76,29,139,31,13,51,58,97,103,0.934826229614322,3.31683501123323,0.00971165434932384,0.244830966533034
"332","GB46103",28,29,57,56,11,152,4,3,25,20,6,52,1.36818275913982,2.38406549127694,0.00940924843486724,0.244830966533034
"333","GB47239",28,22,143,92,12,45,17,7,32,20,24,54,1.05907073106184,2.47758178530607,0.00983719081246379,0.244830966533034
"334","GB47516",209,147,33,44,41,21,24,30,25,40,40,33,-1.27877690635664,3.12991959932561,0.0101526663910267,0.244830966533034
"335","GB47723",9700,5529,23716,28427,6290,33461,1441,617,13173,7789,4188,22440,1.43211960480723,10.7161874094555,0.00999297690925519,0.244830966533034
"336","GB47838",90,41,284,148,49,154,51,33,59,76,71,146,0.827188186964818,3.76817454770432,0.0101035051181418,0.244830966533034
"337","GB48097",494,420,122,127,130,75,96,254,122,105,181,117,-1.32275384051507,4.95134085516705,0.0101002221433053,0.244830966533034
"338","GB50033",348,352,168,218,242,128,217,299,222,648,279,246,-0.965885878872449,5.49493152852476,0.00998787272852705,0.244830966533034
"339","GB50068",55,23,20,26,20,21,23,22,50,54,31,24,-0.919574414696498,2.29761447427367,0.00999539190131639,0.244830966533034
"340","GB50629",140,85,300,551,127,589,30,20,256,168,41,679,1.49421540072487,5.04152142690938,0.00948714952572264,0.244830966533034
"341","GB50634",167,129,139,110,78,65,84,92,101,260,102,120,-0.751672542602866,4.1907500147265,0.00978550874037117,0.244830966533034
"342","GB51905",134,185,66,60,66,46,72,154,46,54,62,63,-1.33184252828711,3.8894531813434,0.00959990275371014,0.244830966533034
"343","GB51912",303,247,1181,566,149,523,151,94,342,274,366,580,0.816537005124765,5.70287858742347,0.0101312384957883,0.244830966533034
"344","GB53917",45,38,51,36,21,20,35,29,40,53,22,29,-0.838238530221134,2.4688031208074,0.00972828851072737,0.244830966533034
"345","GB54649",292,219,746,465,166,322,129,80,192,171,222,382,0.674017153322676,5.25116414157714,0.00979295479319961,0.244830966533034
